ticker,companyname,transcriptid,keydevid,headline,call_date,total_sentences,ai_sentence_count,ai_intensity,hype_period
FITB,Fifth Third Bancorp,1782870.0,605205451.0,"Fifth Third Bancorp, Q2 2019 Earnings Call, Jul 23, 2019",2019-07-23,493,0,0.0,2019 Pre-Pandemic Baseline
FITB,Fifth Third Bancorp,1839433.0,605205971.0,"Fifth Third Bancorp, Q3 2019 Earnings Call, Oct 22, 2019",2019-10-22,735,1,0.001360544217687,2019 Pre-Pandemic Baseline
FE,FirstEnergy Corp.,1664503.0,602110166.0,"FirstEnergy Corp., Q4 2018 Earnings Call, Feb 20, 2019",2019-02-20,312,0,0.0,2019 Pre-Pandemic Baseline
FE,FirstEnergy Corp.,1706186.0,610765208.0,"FirstEnergy Corp., Q1 2019 Earnings Call, Apr 24, 2019",2019-04-24,397,0,0.0,2019 Pre-Pandemic Baseline
FE,FirstEnergy Corp.,1795627.0,629674209.0,"FirstEnergy Corp., Q2 2019 Earnings Call, Jul 24, 2019",2019-07-24,296,0,0.0,2019 Pre-Pandemic Baseline
FE,FirstEnergy Corp.,1854120.0,641352604.0,"FirstEnergy Corp., Q3 2019 Earnings Call, Nov 04, 2019",2019-11-04,453,0,0.0,2019 Pre-Pandemic Baseline
FSLR,"First Solar, Inc.",1667206.0,601440658.0,"First Solar, Inc., Q4 2018 Earnings Call, Feb 21, 2019",2019-02-21,468,0,0.0,2019 Pre-Pandemic Baseline
FSLR,"First Solar, Inc.",1727261.0,611613317.0,"First Solar, Inc., Q1 2019 Earnings Call, May 02, 2019",2019-05-02,376,1,0.0026595744680851,2019 Pre-Pandemic Baseline
FSLR,"First Solar, Inc.",1811428.0,630856378.0,"First Solar, Inc., Q2 2019 Earnings Call, Aug 01, 2019",2019-08-01,481,0,0.0,2019 Pre-Pandemic Baseline
FSLR,"First Solar, Inc.",1846321.0,640843857.0,"First Solar, Inc., Q3 2019 Earnings Call, Oct 24, 2019",2019-10-24,482,0,0.0,2019 Pre-Pandemic Baseline
FISV,"Fiserv, Inc.",2717650.0,599281140.0,"Fiserv, Inc., Q4 2018 Earnings Call, Feb 07, 2019",2019-02-07,483,0,0.0,2019 Pre-Pandemic Baseline
FISV,"Fiserv, Inc.",1716451.0,610457842.0,"Fiserv, Inc., Q1 2019 Earnings Call, Apr 30, 2019",2019-04-30,429,0,0.0,2019 Pre-Pandemic Baseline
FISV,"Fiserv, Inc.",1781547.0,629579664.0,"Fiserv, Inc., Q2 2019 Earnings Call, Jul 25, 2019",2019-07-25,485,0,0.0,2019 Pre-Pandemic Baseline
FISV,"Fiserv, Inc.",1872064.0,640773694.0,"Fiserv, Inc., Q3 2019 Earnings Call, Nov 06, 2019",2019-11-06,531,0,0.0,2019 Pre-Pandemic Baseline
F,Ford Motor Company,1640245.0,591143432.0,"Ford Motor Credit Company LLC, Ford Motor Company, Q4 2018 Earnings Call, Jan 23, 2019",2019-01-23,470,0,0.0,2019 Pre-Pandemic Baseline
F,Ford Motor Company,1712238.0,591143449.0,"Ford Motor Company, Ford Motor Credit Company LLC, Q1 2019 Earnings Call, Apr 25, 2019",2019-04-25,625,2,0.0032,2019 Pre-Pandemic Baseline
F,Ford Motor Company,1827697.0,591143463.0,"Ford Motor Company, Ford Motor Credit Company LLC, Q2 2019 Earnings Call, Jul 24, 2019",2019-07-24,519,1,0.001926782273603,2019 Pre-Pandemic Baseline
F,Ford Motor Company,1839310.0,591143476.0,"Ford Motor Company, Ford Motor Credit Company LLC, Q3 2019 Earnings Call, Oct 23, 2019",2019-10-23,595,1,0.0016806722689075,2019 Pre-Pandemic Baseline
FTNT,"Fortinet, Inc.",1650303.0,596853766.0,"Fortinet, Inc., Q4 2018 Earnings Call, Feb 06, 2019",2019-02-06,509,1,0.0019646365422396,2019 Pre-Pandemic Baseline
FTNT,"Fortinet, Inc.",2718427.0,608478506.0,"Fortinet, Inc., Q1 2019 Earnings Call, May 02, 2019",2019-05-02,457,1,0.0021881838074398,2019 Pre-Pandemic Baseline
FTNT,"Fortinet, Inc.",1795133.0,626521466.0,"Fortinet, Inc., Q2 2019 Earnings Call, Aug 01, 2019",2019-08-01,483,0,0.0,2019 Pre-Pandemic Baseline
FTNT,"Fortinet, Inc.",1851274.0,639049896.0,"Fortinet, Inc., Q3 2019 Earnings Call, Oct 31, 2019",2019-10-31,549,0,0.0,2019 Pre-Pandemic Baseline
FTV,Fortive Corporation,1659919.0,597901600.0,"Fortive Corporation, Q4 2018 Earnings Call, Feb 07, 2019",2019-02-07,526,0,0.0,2019 Pre-Pandemic Baseline
FTV,Fortive Corporation,3499962.0,607939727.0,"Fortive Corporation, Q1 2019 Earnings Call, Apr 25, 2019",2019-04-25,597,0,0.0,2019 Pre-Pandemic Baseline
FTV,Fortive Corporation,1781408.0,626209436.0,"Fortive Corporation, Q2 2019 Earnings Call, Jul 25, 2019",2019-07-25,573,0,0.0,2019 Pre-Pandemic Baseline
FTV,Fortive Corporation,1840610.0,638501282.0,"Fortive Corporation, Q3 2019 Earnings Call, Oct 24, 2019",2019-10-24,549,0,0.0,2019 Pre-Pandemic Baseline
FOXA,Fox Corporation,1808351.0,629785893.0,"Fox Corporation, Q4 2019 Earnings Call, Aug 07, 2019",2019-08-07,288,0,0.0,2019 Pre-Pandemic Baseline
FOXA,Fox Corporation,1861171.0,640251747.0,"Fox Corporation, Q1 2020 Earnings Call, Nov 06, 2019",2019-11-06,250,0,0.0,2019 Pre-Pandemic Baseline
BEN,"Franklin Resources, Inc.",1643689.0,597401892.0,"Franklin Resources, Inc., Q1 2019 Earnings Call, Jan 30, 2019",2019-01-30,414,0,0.0,2019 Pre-Pandemic Baseline
BEN,"Franklin Resources, Inc.",1711372.0,608982453.0,"Franklin Resources, Inc., Q2 2019 Earnings Call, Apr 26, 2019",2019-04-26,335,1,0.0029850746268656,2019 Pre-Pandemic Baseline
BEN,"Franklin Resources, Inc.",1788997.0,628418461.0,"Franklin Resources, Inc., Q3 2019 Earnings Call, Jul 30, 2019",2019-07-30,485,0,0.0,2019 Pre-Pandemic Baseline
BEN,"Franklin Resources, Inc.",1849493.0,640551812.0,"Franklin Resources, Inc., Q4 2019 Earnings Call, Oct 25, 2019",2019-10-25,386,0,0.0,2019 Pre-Pandemic Baseline
GD,General Dynamics Corporation,1644917.0,597394105.0,"General Dynamics Corporation, Q4 2018 Earnings Call, Jan 30, 2019",2019-01-30,408,0,0.0,2019 Pre-Pandemic Baseline
GD,General Dynamics Corporation,1704537.0,609741096.0,"General Dynamics Corporation, Q1 2019 Earnings Call, Apr 24, 2019",2019-04-24,399,0,0.0,2019 Pre-Pandemic Baseline
GD,General Dynamics Corporation,1780037.0,629201428.0,"General Dynamics Corporation, Q2 2019 Earnings Call, Jul 24, 2019",2019-07-24,378,0,0.0,2019 Pre-Pandemic Baseline
GD,General Dynamics Corporation,1837848.0,639827634.0,"General Dynamics Corporation, Q3 2019 Earnings Call, Oct 23, 2019",2019-10-23,357,0,0.0,2019 Pre-Pandemic Baseline
GE,General Electric Company,1646466.0,595613996.0,"General Electric Company, Q4 2018 Earnings Call, Jan 31, 2019",2019-01-31,738,0,0.0,2019 Pre-Pandemic Baseline
GE,General Electric Company,1718444.0,608973889.0,"General Electric Company, Q1 2019 Earnings Call, Apr 30, 2019",2019-04-30,604,0,0.0,2019 Pre-Pandemic Baseline
GE,General Electric Company,1790160.0,623293707.0,"General Electric Company, Q2 2019 Earnings Call, Jul 31, 2019",2019-07-31,530,0,0.0,2019 Pre-Pandemic Baseline
GE,General Electric Company,1851175.0,631509368.0,"General Electric Company, Q3 2019 Earnings Call, Oct 30, 2019",2019-10-30,535,2,0.0037383177570093,2019 Pre-Pandemic Baseline
GIS,"General Mills, Inc.",1692827.0,604547308.0,"General Mills, Inc., Q3 2019 Earnings Call, Mar 20, 2019",2019-03-20,545,0,0.0,2019 Pre-Pandemic Baseline
GIS,"General Mills, Inc.",1769150.0,618790730.0,"General Mills, Inc., Q4 2019 Earnings Call, Jun 26, 2019",2019-06-26,539,0,0.0,2019 Pre-Pandemic Baseline
GIS,"General Mills, Inc.",1827316.0,633944846.0,"General Mills, Inc., Q1 2020 Earnings Call, Sep 18, 2019",2019-09-18,620,0,0.0,2019 Pre-Pandemic Baseline
GIS,"General Mills, Inc.",1887270.0,645513324.0,"General Mills, Inc., Q2 2020 Earnings Call, Dec 18, 2019",2019-12-18,595,0,0.0,2019 Pre-Pandemic Baseline
GILD,"Gilead Sciences, Inc.",1647662.0,597010620.0,"Gilead Sciences, Inc., Q4 2018 Earnings Call, Feb 04, 2019",2019-02-04,524,0,0.0,2019 Pre-Pandemic Baseline
GILD,"Gilead Sciences, Inc.",1724674.0,608377603.0,"Gilead Sciences, Inc., Q1 2019 Earnings Call, May 02, 2019",2019-05-02,539,1,0.0018552875695732,2019 Pre-Pandemic Baseline
GILD,"Gilead Sciences, Inc.",1788853.0,626539453.0,"Gilead Sciences, Inc., Q2 2019 Earnings Call, Jul 30, 2019",2019-07-30,464,0,0.0,2019 Pre-Pandemic Baseline
GILD,"Gilead Sciences, Inc.",1840626.0,639071327.0,"Gilead Sciences, Inc., Q3 2019 Earnings Call, Oct 24, 2019",2019-10-24,488,0,0.0,2019 Pre-Pandemic Baseline
TMK,Globe Life Inc.,1649977.0,599415219.0,"Torchmark Corporation, Q4 2018 Earnings Call, Feb 06, 2019",2019-02-06,265,0,0.0,2019 Pre-Pandemic Baseline
TMK,Globe Life Inc.,1704457.0,609962652.0,"Torchmark Corporation, Q1 2019 Earnings Call, Apr 18, 2019",2019-04-18,203,0,0.0,2019 Pre-Pandemic Baseline
TMK,Globe Life Inc.,1782846.0,629810132.0,"Torchmark Corporation, Q2 2019 Earnings Call, Jul 25, 2019",2019-07-25,209,0,0.0,2019 Pre-Pandemic Baseline
GL,Globe Life Inc.,1842628.0,641029496.0,"Globe Life Inc., Q3 2019 Earnings Call, Oct 24, 2019",2019-10-24,289,0,0.0,2019 Pre-Pandemic Baseline
GDDY,GoDaddy Inc.,1664916.0,598863941.0,"GoDaddy Inc., Q4 2018 Earnings Call, Feb 20, 2019",2019-02-20,378,0,0.0,2019 Pre-Pandemic Baseline
GDDY,GoDaddy Inc.,1722415.0,608964692.0,"GoDaddy Inc., Q1 2019 Earnings Call, May 02, 2019",2019-05-02,365,0,0.0,2019 Pre-Pandemic Baseline
GDDY,GoDaddy Inc.,1809482.0,628719309.0,"GoDaddy Inc., Q2 2019 Earnings Call, Aug 01, 2019",2019-08-01,355,0,0.0,2019 Pre-Pandemic Baseline
GDDY,GoDaddy Inc.,1885411.0,640571478.0,"GoDaddy Inc., Q3 2019 Earnings Call, Nov 06, 2019",2019-11-06,343,0,0.0,2019 Pre-Pandemic Baseline
MU,"Micron Technology, Inc.",1692312.0,603389267.0,"Micron Technology, Inc., Q2 2019 Earnings Call, Mar 20, 2019",2019-03-20,391,2,0.0051150895140664,2019 Pre-Pandemic Baseline
MU,"Micron Technology, Inc.",3029007.0,614567308.0,"Micron Technology, Inc., Q3 2019 Earnings Call, Jun 25, 2019",2019-06-25,435,2,0.0045977011494252,2019 Pre-Pandemic Baseline
MU,"Micron Technology, Inc.",1829379.0,634110774.0,"Micron Technology, Inc., Q4 2019 Earnings Call, Sep 26, 2019",2019-09-26,418,2,0.0047846889952153,2019 Pre-Pandemic Baseline
MU,"Micron Technology, Inc.",1887272.0,644833460.0,"Micron Technology, Inc., Q1 2020 Earnings Call, Dec 18, 2019",2019-12-18,424,5,0.0117924528301886,2019 Pre-Pandemic Baseline
PRU,Perseus Mining Limited,1886535.0,598627256.0,"Perseus Mining Limited, Q2 2019 Earnings Call, Jan 21, 2019",2019-01-21,306,0,0.0,2019 Pre-Pandemic Baseline
PRU,Perseus Mining Limited,1765165.0,610226740.0,"Perseus Mining Limited, Q3 2019 Earnings Call, Apr 15, 2019",2019-04-15,172,0,0.0,2019 Pre-Pandemic Baseline
PRU,Perseus Mining Limited,1774124.0,628732355.0,"Perseus Mining Limited, Q4 2019 Earnings Call, Jul 17, 2019",2019-07-17,250,0,0.0,2019 Pre-Pandemic Baseline
PRU,Perseus Mining Limited,1890441.0,640429768.0,"Perseus Mining Limited, Q1 2020 Earnings Call, Oct 20, 2019",2019-10-20,266,0,0.0,2019 Pre-Pandemic Baseline
DGX,Quest Diagnostics Incorporated,1660094.0,597378027.0,"Quest Diagnostics Incorporated, Q4 2018 Earnings Call, Feb 14, 2019",2019-02-14,514,0,0.0,2019 Pre-Pandemic Baseline
DGX,Quest Diagnostics Incorporated,1703158.0,605806614.0,"Quest Diagnostics Incorporated, Q1 2019 Earnings Call, Apr 23, 2019",2019-04-23,556,0,0.0,2019 Pre-Pandemic Baseline
DGX,Quest Diagnostics Incorporated,1778134.0,618724923.0,"Quest Diagnostics Incorporated, Q2 2019 Earnings Call, Jul 23, 2019",2019-07-23,566,0,0.0,2019 Pre-Pandemic Baseline
DGX,Quest Diagnostics Incorporated,1837724.0,639419438.0,"Quest Diagnostics Incorporated, Q3 2019 Earnings Call, Oct 22, 2019",2019-10-22,554,1,0.0018050541516245,2019 Pre-Pandemic Baseline
RSG,Resolute Mining Limited,1716371.0,611884417.0,"Resolute Mining Limited, Q1 2019 Earnings Call, Apr 30, 2019",2019-04-30,287,0,0.0,2019 Pre-Pandemic Baseline
CRM,"Salesforce, Inc.",1679679.0,601899732.0,"salesforce.com, inc., Q4 2019 Earnings Call, Mar 04, 2019",2019-03-04,455,7,0.0153846153846153,2019 Pre-Pandemic Baseline
CRM,"Salesforce, Inc.",1756660.0,612278171.0,"salesforce.com, inc., Q1 2020 Earnings Call, Jun 04, 2019",2019-06-04,543,7,0.012891344383057,2019 Pre-Pandemic Baseline
CRM,"Salesforce, Inc.",1819080.0,631498258.0,"salesforce.com, inc., Q2 2020 Earnings Call, Aug 22, 2019",2019-08-22,474,7,0.0147679324894514,2019 Pre-Pandemic Baseline
CRM,"Salesforce, Inc.",1882104.0,642929708.0,"salesforce.com, inc., Q3 2020 Earnings Call, Dec 03, 2019",2019-12-03,492,2,0.0040650406504065,2019 Pre-Pandemic Baseline
STT,State Street Corporation,1637853.0,597177756.0,"State Street Corporation, Q4 2018 Earnings Call, Jan 18, 2019",2019-01-18,783,0,0.0,2019 Pre-Pandemic Baseline
STT,State Street Corporation,1703021.0,607677127.0,"State Street Corporation, Q1 2019 Earnings Call, Apr 23, 2019",2019-04-23,668,0,0.0,2019 Pre-Pandemic Baseline
STT,State Street Corporation,1775804.0,626004426.0,"State Street Corporation, Q2 2019 Earnings Call, Jul 19, 2019",2019-07-19,673,0,0.0,2019 Pre-Pandemic Baseline
STT,State Street Corporation,1836428.0,638191900.0,"State Street Corporation, Q3 2019 Earnings Call, Oct 18, 2019",2019-10-18,555,0,0.0,2019 Pre-Pandemic Baseline
TKO,Taseko Mines Limited,1657976.0,598574241.0,"Taseko Mines Limited, Q4 2018 Earnings Call, Feb 13, 2019",2019-02-13,227,0,0.0,2019 Pre-Pandemic Baseline
TKO,Taseko Mines Limited,1742491.0,611644924.0,"Taseko Mines Limited, Q1 2019 Earnings Call, May 09, 2019",2019-05-09,219,0,0.0,2019 Pre-Pandemic Baseline
TKO,Taseko Mines Limited,1806983.0,626977273.0,"Taseko Mines Limited, Q2 2019 Earnings Call, Aug 08, 2019",2019-08-08,292,0,0.0,2019 Pre-Pandemic Baseline
TKO,Taseko Mines Limited,1875653.0,637214595.0,"Taseko Mines Limited, Q3 2019 Earnings Call, Nov 07, 2019",2019-11-07,329,2,0.0060790273556231,2019 Pre-Pandemic Baseline
AES,The AES Corporation,1676116.0,600076131.0,"The AES Corporation, Q4 2018 Earnings Call, Feb 27, 2019",2019-02-27,488,0,0.0,2019 Pre-Pandemic Baseline
AES,The AES Corporation,1751420.0,609584186.0,"The AES Corporation, Q1 2019 Earnings Call, May 07, 2019",2019-05-07,403,1,0.0024813895781637,2019 Pre-Pandemic Baseline
AES,The AES Corporation,1800691.0,628632414.0,"The AES Corporation, Q2 2019 Earnings Call, Aug 06, 2019",2019-08-06,360,0,0.0,2019 Pre-Pandemic Baseline
AES,The AES Corporation,1863517.0,639620768.0,"The AES Corporation, Q3 2019 Earnings Call, Nov 06, 2019",2019-11-06,455,1,0.0021978021978021,2019 Pre-Pandemic Baseline
ALL,The Allstate Corporation,1651047.0,531880988.0,"The Allstate Corporation, Q4 2018 Earnings Call, Feb 06, 2019",2019-02-06,533,0,0.0,2019 Pre-Pandemic Baseline
ALL,The Allstate Corporation,1726015.0,603353697.0,"The Allstate Corporation, Q1 2019 Earnings Call, May 02, 2019",2019-05-02,564,0,0.0,2019 Pre-Pandemic Baseline
ALL,The Allstate Corporation,1791034.0,612849618.0,"The Allstate Corporation, Q2 2019 Earnings Call, Jul 31, 2019",2019-07-31,509,0,0.0,2019 Pre-Pandemic Baseline
ALL,The Allstate Corporation,1849422.0,612870057.0,"The Allstate Corporation, Q3 2019 Earnings Call, Oct 30, 2019",2019-10-30,553,0,0.0,2019 Pre-Pandemic Baseline
BK,The Bank of New York Mellon Corporation,1637175.0,595140523.0,"The Bank of New York Mellon Corporation, Q4 2018 Earnings Call, Jan 16, 2019",2019-01-16,558,0,0.0,2019 Pre-Pandemic Baseline
BK,The Bank of New York Mellon Corporation,1701568.0,606303355.0,"The Bank of New York Mellon Corporation, Q1 2019 Earnings Call, Apr 17, 2019",2019-04-17,514,0,0.0,2019 Pre-Pandemic Baseline
BK,The Bank of New York Mellon Corporation,1775458.0,612983931.0,"The Bank of New York Mellon Corporation, Q2 2019 Earnings Call, Jul 17, 2019",2019-07-17,522,0,0.0,2019 Pre-Pandemic Baseline
BK,The Bank of New York Mellon Corporation,1834142.0,631577621.0,"The Bank of New York Mellon Corporation, Q3 2019 Earnings Call, Oct 16, 2019",2019-10-16,472,1,0.0021186440677966,2019 Pre-Pandemic Baseline
BA,The Boeing Company,1643708.0,595602479.0,"The Boeing Company, Q4 2018 Earnings Call, Jan 30, 2019",2019-01-30,687,0,0.0,2019 Pre-Pandemic Baseline
BA,The Boeing Company,1751027.0,607800058.0,"The Boeing Company, Q1 2019 Earnings Call, Apr 24, 2019",2019-04-24,585,0,0.0,2019 Pre-Pandemic Baseline
BA,The Boeing Company,1830979.0,625972864.0,"The Boeing Company, Q2 2019 Earnings Call, Jul 24, 2019",2019-07-24,584,0,0.0,2019 Pre-Pandemic Baseline
BA,The Boeing Company,1839341.0,638322270.0,"The Boeing Company, Q3 2019 Earnings Call, Oct 23, 2019",2019-10-23,619,0,0.0,2019 Pre-Pandemic Baseline
CPB,The Campbell's Company,1677020.0,600167491.0,"Campbell Soup Company, Q2 2019 Earnings Call, Feb 27, 2019",2019-02-27,408,0,0.0,2019 Pre-Pandemic Baseline
CPB,The Campbell's Company,1757788.0,612027537.0,"Campbell Soup Company, Q3 2019 Earnings Call, Jun 05, 2019",2019-06-05,441,0,0.0,2019 Pre-Pandemic Baseline
CPB,The Campbell's Company,1825281.0,633670162.0,"Campbell Soup Company, Q4 2019 Earnings Call, Aug 30, 2019",2019-08-30,506,0,0.0,2019 Pre-Pandemic Baseline
CPB,The Campbell's Company,1933575.0,643932162.0,"Campbell Soup Company, Q1 2020 Earnings Call, Dec 04, 2019",2019-12-04,481,0,0.0,2019 Pre-Pandemic Baseline
CI,The Cigna Group,1751032.0,595711923.0,"Cigna Corporation, Q4 2018 Earnings Call, Feb 01, 2019",2019-02-01,542,0,0.0,2019 Pre-Pandemic Baseline
CI,The Cigna Group,1751095.0,609967535.0,"Cigna Corporation, Q1 2019 Earnings Call, May 02, 2019",2019-05-02,521,0,0.0,2019 Pre-Pandemic Baseline
CI,The Cigna Group,1793375.0,628787989.0,"Cigna Corporation, Q2 2019 Earnings Call, Aug 01, 2019",2019-08-01,537,1,0.0018621973929236,2019 Pre-Pandemic Baseline
CI,The Cigna Group,1850583.0,640130964.0,"Cigna Corporation, Q3 2019 Earnings Call, Oct 31, 2019",2019-10-31,510,1,0.0019607843137254,2019 Pre-Pandemic Baseline
CLX,The Clorox Company,1650885.0,597108891.0,"The Clorox Company, Q2 2019 Earnings Call, Feb 04, 2019",2019-02-04,627,0,0.0,2019 Pre-Pandemic Baseline
CLX,The Clorox Company,1722208.0,608676809.0,"The Clorox Company, Q3 2019 Earnings Call, May 01, 2019",2019-05-01,662,0,0.0,2019 Pre-Pandemic Baseline
CLX,The Clorox Company,1813099.0,628718994.0,"The Clorox Company, Q4 2019 Earnings Call, Aug 01, 2019",2019-08-01,575,0,0.0,2019 Pre-Pandemic Baseline
CLX,The Clorox Company,1850900.0,639083242.0,"The Clorox Company, Q1 2020 Earnings Call, Oct 31, 2019",2019-10-31,566,0,0.0,2019 Pre-Pandemic Baseline
COO,"The Cooper Companies, Inc.",1682750.0,600483764.0,"The Cooper Companies, Inc., Q1 2019 Earnings Call, Mar 05, 2019",2019-03-05,603,0,0.0,2019 Pre-Pandemic Baseline
COO,"The Cooper Companies, Inc.",1762529.0,611648789.0,"The Cooper Companies, Inc., Q2 2019 Earnings Call, May 30, 2019",2019-05-30,606,0,0.0,2019 Pre-Pandemic Baseline
COO,"The Cooper Companies, Inc.",1822257.0,631421896.0,"The Cooper Companies, Inc., Q3 2019 Earnings Call, Aug 29, 2019",2019-08-29,517,0,0.0,2019 Pre-Pandemic Baseline
COO,"The Cooper Companies, Inc.",1886014.0,641934089.0,"The Cooper Companies, Inc., Q4 2019 Earnings Call, Dec 05, 2019",2019-12-05,626,0,0.0,2019 Pre-Pandemic Baseline
EL,The Estée Lauder Companies Inc.,1650837.0,562123640.0,"The Estée Lauder Companies Inc., Q2 2019 Earnings Call, Feb 05, 2019",2019-02-05,468,0,0.0,2019 Pre-Pandemic Baseline
EL,The Estée Lauder Companies Inc.,1741255.0,562123651.0,"The Estée Lauder Companies Inc., Q3 2019 Earnings Call, May 01, 2019",2019-05-01,457,0,0.0,2019 Pre-Pandemic Baseline
EL,The Estée Lauder Companies Inc.,1810282.0,562123661.0,"The Estée Lauder Companies Inc., Q4 2019 Earnings Call, Aug 19, 2019",2019-08-19,641,0,0.0,2019 Pre-Pandemic Baseline
EL,The Estée Lauder Companies Inc.,1905555.0,606609844.0,"The Estée Lauder Companies Inc., Q1 2020 Earnings Call, Oct 31, 2019",2019-10-31,443,0,0.0,2019 Pre-Pandemic Baseline
DIS,The Walt Disney Company,2087294.0,595367651.0,"The Walt Disney Company, Q1 2019 Earnings Call, Feb 05, 2019",2019-02-05,339,0,0.0,2019 Pre-Pandemic Baseline
DIS,The Walt Disney Company,1738138.0,607259338.0,"The Walt Disney Company, Q2 2019 Earnings Call, May 08, 2019",2019-05-08,358,0,0.0,2019 Pre-Pandemic Baseline
DIS,The Walt Disney Company,1800542.0,628599448.0,"The Walt Disney Company, Q3 2019 Earnings Call, Aug 06, 2019",2019-08-06,384,0,0.0,2019 Pre-Pandemic Baseline
DIS,The Walt Disney Company,1861965.0,638329832.0,"The Walt Disney Company, Q4 2019 Earnings Call, Nov 07, 2019",2019-11-07,406,0,0.0,2019 Pre-Pandemic Baseline
DRI,1&1 AG,2212548.0,704417895.0,"1&1 Drillisch AG, Q4 2020 Earnings Call, Feb 15, 2021",2021-02-15,527,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,1&1 AG,2244374.0,709546971.0,"1&1 Drillisch AG, 2020 Earnings Call, Mar 25, 2021",2021-03-25,400,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,1&1 AG,2279529.0,714259265.0,"1&1 Drillisch AG, Q1 2021 Earnings Call, May 11, 2021",2021-05-11,329,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,1&1 AG,2366516.0,1676316704.0,"1&1 AG, H1 2021 Earnings Call, Aug 05, 2021",2021-08-05,515,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,1&1 AG,2432056.0,1757355285.0,"1&1 AG, Q3 2021 Earnings Call, Nov 09, 2021",2021-11-09,408,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,1&1 AG,2528250.0,1775144173.0,"1&1 AG, 2021 Earnings Call, Mar 18, 2022",2022-03-18,559,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,1&1 AG,2568460.0,1783152493.0,"1&1 AG, Q1 2022 Earnings Call, May 12, 2022",2022-05-12,397,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,1&1 AG,2621801.0,1795175862.0,"1&1 AG, H1 2022 Earnings Call, Aug 04, 2022",2022-08-04,382,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,1&1 AG,2690194.0,1815173729.0,"1&1 AG, Q3 2022 Earnings Call, Nov 10, 2022",2022-11-10,358,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,1&1 AG,2782074.0,1833679566.0,"1&1 AG, 2022 Earnings Call, Mar 30, 2023",2023-03-30,500,0,0.0,2023 Initial GenAI Surge
DRI,1&1 AG,2880004.0,1852323822.0,"1&1 AG, Q1 2023 Earnings Call, May 10, 2023",2023-05-10,374,0,0.0,2023 Initial GenAI Surge
DRI,1&1 AG,2880568.0,1852322373.0,"1&1 AG, H1 2023 Earnings Call, Aug 03, 2023",2023-08-03,523,0,0.0,2023 Initial GenAI Surge
DRI,1&1 AG,2954620.0,1861762081.0,"1&1 AG, Q3 2023 Earnings Call, Nov 10, 2023",2023-11-10,467,0,0.0,2023 Initial GenAI Surge
DRI,1&1 AG,3145523.0,1875364743.0,"1&1 AG, 2023 Earnings Call, Mar 21, 2024",2024-03-21,707,2,0.0028288543140028,2024–2025 AI Adoption Period
DRI,1&1 AG,3123278.0,1880759084.0,"1&1 AG, Q1 2024 Earnings Call, May 08, 2024",2024-05-08,415,0,0.0,2024–2025 AI Adoption Period
DRI,1&1 AG,3222771.0,1875365113.0,"1&1 AG, H1 2024 Earnings Call, Aug 08, 2024",2024-08-08,507,0,0.0,2024–2025 AI Adoption Period
DRI,1&1 AG,3312638.0,1904085604.0,"1&1 AG, Q3 2024 Earnings Call, Nov 12, 2024",2024-11-12,392,0,0.0,2024–2025 AI Adoption Period
DRI,1&1 AG,3413327.0,1936868996.0,"1&1 AG, 2024 Earnings Call, Mar 27, 2025",2025-03-27,526,0,0.0,2024–2025 AI Adoption Period
DRI,1&1 AG,3504875.0,1954494281.0,"1&1 AG, Q1 2025 Earnings Call, May 12, 2025",2025-05-12,285,0,0.0,2024–2025 AI Adoption Period
DRI,1&1 AG,3531147.0,1943177661.0,"1&1 AG, Q2 2025 Earnings Call, Aug 07, 2025",2025-08-07,407,1,0.0024570024570024,2024–2025 AI Adoption Period
DRI,1&1 AG,3588236.0,1969800879.0,"1&1 AG, Q3 2025 Earnings Call, Nov 11, 2025",2025-11-11,203,0,0.0,2024–2025 AI Adoption Period
ABT,Abbott Laboratories,2251885.0,700352452.0,"Abbott Laboratories, Q4 2020 Earnings Call, Jan 27, 2021",2021-01-27,548,0,0.0,2021–2022 Pre-ChatGPT Transition
ABT,Abbott Laboratories,2254046.0,709577665.0,"Abbott Laboratories, Q1 2021 Earnings Call, Apr 20, 2021",2021-04-20,497,0,0.0,2021–2022 Pre-ChatGPT Transition
ABT,Abbott Laboratories,2383862.0,1671948490.0,"Abbott Laboratories, Q2 2021 Earnings Call, Jul 22, 2021",2021-07-22,400,0,0.0,2021–2022 Pre-ChatGPT Transition
